course_url,image_url,desc,duration,by,title,id
https://www.udemy.com/course/mongodb-the-complete-developers-guide/,https://img-b.udemycdn.com/course/240x135/1906852_93c6_2.jpg,"Master MongoDB Development for Web &amp; Mobile Apps. CRUD Operations, Indexes, Aggregation Framework - All about MongoDB!",17.5 total hours,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller",MongoDB - The Complete Developer's Guide 2024,c00092
https://www.udemy.com/course/become-a-wordpress-developer-php-javascript/,https://img-b.udemycdn.com/course/240x135/1010586_b622_3.jpg,"Learn PHP, JavaScript, WordPress theming & the WP REST API to Create Custom & Interactive WordPress Websites",42 total hours,Brad Schiff,Become a WordPress Developer: Unlocking Power With Code,c00093
https://www.udemy.com/course/spark-and-python-for-big-data-with-pyspark/,https://img-b.udemycdn.com/course/240x135/980798_6081.jpg,"Learn how to use Spark with Python, including Spark Streaming, Machine Learning, Spark 2.0 DataFrames and more!",10.5 total hours,Jose Portilla,Spark and Python for Big Data with PySpark,c00094
https://www.udemy.com/course/react-2nd-edition/,https://img-b.udemycdn.com/course/240x135/1286908_1773_6.jpg,"Learn how to build and launch React web applications using React, Redux, Webpack, React-Router, and more!",39 total hours,Andrew Mead,The Complete React Developer Course (w/ Hooks and Redux),c00095
https://www.udemy.com/course/java-in-depth-become-a-complete-java-engineer/,https://img-b.udemycdn.com/course/240x135/358540_d06b_16.jpg,"Comprehensive Java programming course integrated with design principles, best practices &amp; instructor-led Java EE project",71 total hours,Dheeru Mundluru,Java In-Depth: Become a Complete Java Engineer!,c00096
https://www.udemy.com/course/git-and-github-bootcamp/,https://img-b.udemycdn.com/course/240x135/3792262_6b0c_2.jpg,"Master the essentials and the tricky bits: rebasing, squashing, stashing, reflogs, blobs, trees, & more!",17 total hours,Colt Steele,The Git & Github Bootcamp,c00097
https://www.udemy.com/course/build-an-app-with-aspnet-core-and-angular-from-scratch/,https://img-b.udemycdn.com/course/240x135/1455016_0b2d_2.jpg,A practical example of how to build an application with ASP.NET Core API and Angular from start to finish,35.5 total hours,Neil Cummings,Build an app with ASPNET Core and Angular from scratch,c00098
https://www.udemy.com/course/nodejs-express-mongodb-bootcamp/,https://img-b.udemycdn.com/course/240x135/1672410_9ff1_5.jpg,"Master Node by building a real-world RESTful API and web app (with authentication, Node.js security, payments & more)",42 total hours,Jonas Schmedtmann,"Node.js, Express, MongoDB & More: The Complete Bootcamp 2024",c00099
https://www.udemy.com/course/csharp-advanced/,https://img-b.udemycdn.com/course/240x135/356030_0209_4.jpg,"Master the confusing C# constructs: Events, Delegates, Lambda Expressions, LINQ, Async/Await and more!",3 total hours,Mosh Hamedani,C# Advanced Topics: Prepare for Technical Interviews,c00100
https://www.udemy.com/course/learn-how-to-code/,https://img-b.udemycdn.com/course/240x135/642102_4e20_2.jpg,The Ultimate Comprehensive Course - Perfect for Both Beginners and Experienced Developers,29 total hours,Todd McLeod,Learn How To Code: Google's Go (golang) Programming Language,c00101
https://www.udemy.com/course/rest-api-flask-and-python/,https://img-b.udemycdn.com/course/240x135/970600_68be_4.jpg,"Build professional REST APIs with Python, Flask, Docker, Flask-Smorest, and Flask-SQLAlchemy",12 total hours,"Jose Salvatierra, Teclado by Jose Salvatierra",REST APIs with Flask and Python in 2023,c00102
https://www.udemy.com/course/learn-angularjs/,https://img-b.udemycdn.com/course/240x135/289230_1056_16.jpg,"Master AngularJS and the Javascript concepts behind it, design custom directives, and build a single page application.",7 total hours,Anthony Alicea,Learn and Understand AngularJS,c00103
https://www.udemy.com/course/the-agile-samurai-bootcamp/,https://img-b.udemycdn.com/course/240x135/131816_9683_10.jpg,"Everything you need to setup, execute, and successfully deliver your own Agile project.",3 total hours,Jonathan Rasmusson,The Agile Samurai Bootcamp,c00104
https://www.udemy.com/course/git-going-fast/,https://img-b.udemycdn.com/course/240x135/221696_d05a_4.jpg,"Learn the key concepts and basic workflow for Git and GitHub with this easy to follow, top rated, bootcamp-style course!",1.5 total hours,"Jason Taylor, John Myers",Git Going Fast: One Hour Git Crash Course,c00105
https://www.udemy.com/course/elasticsearch-complete-guide/,https://img-b.udemycdn.com/course/240x135/693188_6360_3.jpg,"Learn Elasticsearch from scratch and begin learning the ELK stack (Elasticsearch, Logstash & Kibana) and Elastic Stack.",12.5 total hours,Bo Andersen,Complete Guide to Elasticsearch,c00106
https://www.udemy.com/course/data-analysis-with-pandas/,https://img-b.udemycdn.com/course/240x135/932344_e14a_2.jpg,Analyze data quickly and easily with Python's powerful pandas library! All datasets included --- beginners welcome!,41 total hours,Boris Paskhaver,Data Analysis with Pandas and Python,c00107
https://www.udemy.com/course/the-complete-python-course/,https://img-b.udemycdn.com/course/240x135/1547268_1b84_3.jpg,Go from Beginner to Expert in Python by building projects. The best investment for your Python journey!,35.5 total hours,"Codestars • over 2 million students worldwide!, Jose Salvatierra, Rob Percival, Teclado by Jose Salvatierra",The Complete Python Course | Learn Python by Doing in 2023,c00108
https://www.udemy.com/course/introduction-to-jira/,https://img-b.udemycdn.com/course/240x135/770336_d591_4.jpg,Everything you need to know to get started with Atlassian's powerful agile project management and issue tracker tool.,7 total hours,Dan LeFebvre,"Understanding Jira for users, managers and admins",c00109
https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,https://img-b.udemycdn.com/course/240x135/2511476_4e38_5.jpg,"Learn Data Science, Data Analysis, Machine Learning (Artificial Intelligence) and Python with Tensorflow, Pandas &amp; more!",44 total hours,"Andrei Neagoie, Daniel Bourke","Complete A.I. & Machine Learning, Data Science Bootcamp",c00110
https://www.udemy.com/course/html5-fundamentals-for-beginners/,https://img-b.udemycdn.com/course/240x135/594360_bee2_2.jpg,Build your very own website with HTML5 from scratch using HTML5 and CSS3 - designed for complete beginners,5 total hours,Stone River eLearning,HTML5 and CSS3 Fundamentals,c00111
https://www.udemy.com/course/learning-python-for-data-analysis-and-visualization/,https://img-b.udemycdn.com/course/240x135/396876_cc92_7.jpg,"Learn python and how to use it to analyze,visualize and present data. Includes tons of sample code and hours of video!",21 total hours,Jose Portilla,Learning Python for Data Analysis and Visualization Ver 1,c00112
https://www.udemy.com/course/learn-software-testing-in-practical-become-a-qa-expert/,https://img-b.udemycdn.com/course/240x135/456460_2b1c_4.jpg,Straight to the point. 2024 BEST job oriented Software Manual Testing course on real time Projects + Interview questions,10.5 total hours,Rahul Shetty,MasterClass Software Testing with Jira & Agile -Be a QA Lead,c00113
https://www.udemy.com/course/the-ultimate-guide-to-game-development-with-unity/,https://img-b.udemycdn.com/course/240x135/1328572_b05d_5.jpg,Created in partnership with Unity Technologies: learn C# by developing 2D & 3D games with this comprehensive guide,36.5 total hours,"Jonathan Weinberger, Unity Technologies, GameDevHQ Team, Thomas Kesler",The Ultimate Guide to Game Development with Unity (Official),c00114
https://www.udemy.com/course/oracle-sql-12c-become-an-sql-developer-with-subtitle/,https://img-b.udemycdn.com/course/240x135/549998_134f_16.jpg,Become an In-demand SQL Professional! Pass Oracle SQL 1Z0-071 (OCA) Certification Exam Confidently!,38.5 total hours,"Database Masters Training | 250,000+ Students Worldwide, Code Star Academy",The Complete Oracle SQL Bootcamp (2024),c00115
https://www.udemy.com/course/spring-framework-5-beginner-to-guru/,https://img-b.udemycdn.com/course/240x135/1217894_e8cc_4.jpg,"Spring Framework 5: Learn Spring Framework 5, Spring Boot 2, Spring MVC, Spring Data JPA, Spring Data MongoDB, Hibernate",57.5 total hours,"John Thompson • 500,000+ Enrollments Worldwide, Spring Ahead Code Academy",Spring Framework 5: Beginner to Guru,c00116
https://www.udemy.com/course/mobile-automation-using-appiumselenium-3/,https://img-b.udemycdn.com/course/240x135/246314_3f1f_5.jpg,[LATEST VERSION 2.0] Master on Mobile Apps Automation Testing from basics to Framework CI/CD with real time examples,25.5 total hours,Rahul Shetty,Appium -Mobile Testing (Android/IOS) from Scratch+Frameworks,c00117
https://www.udemy.com/course/learn-python-and-ethical-hacking-from-scratch/,https://img-b.udemycdn.com/course/240x135/1527300_96c9_2.jpg,Write 20+ hacking programs to learn hacking & programming at the same time | No prior knowledge required,25 total hours,"Zaid Sabih, z Security",Learn Python & Ethical Hacking From Scratch,c00118
https://www.udemy.com/course/angular-crash-course/,https://img-b.udemycdn.com/course/240x135/719002_af70_3.jpg,Have limited time to learn Angular 4 (Angular 2+)? Take this course and learn Angular in 10 hours!,10.5 total hours,Mosh Hamedani,Angular Crash Course for Busy Developers,c00119
https://www.udemy.com/course/prompt-engineering-for-ai/,https://img-b.udemycdn.com/course/240x135/5238734_c8a8_3.jpg,"Learn practical coding skills for working professionally with AI, including GPT-4, Stable Diffusion, and GitHub Copilot.",13.5 total hours,"Mike Taylor, James Phoenix",The Complete Prompt Engineering for AI Bootcamp (2024),c00120
https://www.udemy.com/course/learn-jmeter-from-scratch-performance-load-testing-tool/,https://img-b.udemycdn.com/course/240x135/380872_c6cc_5.jpg,Top class Jmeter lectures explaining Load testing with real time examples including material and query support,8.5 total hours,"Rahul Shetty, QA Click Academy, Venugopal Rao",Learn JMETER from Scratch on Live Apps -Performance Testing,c00121
https://www.udemy.com/course/the-complete-android-oreo-developer-course/,https://img-b.udemycdn.com/course/240x135/1405812_931d_2.jpg,"Learn Android O App Development using Java & Kotlin - build real apps including Super Mario Run, Whatsapp and Instagram!",37.5 total hours,"Rob Percival, Nick Walter, Codestars • over 2 million students worldwide!",The Complete Android Oreo Developer Course - Build 23 Apps!,c00122
https://www.udemy.com/course/apache-spark-with-scala-hands-on-with-big-data/,https://img-b.udemycdn.com/course/240x135/892806_514e_3.jpg,"Apache Spark tutorial with 20+  hands-on examples of analyzing large data sets, on your desktop or on Hadoop with Scala!",9 total hours,"Sundog Education by Frank Kane, Frank Kane, Sundog Education Team",Apache Spark with Scala - Hands On with Big Data!,c00123
https://www.udemy.com/course/java-se-programming/,https://img-b.udemycdn.com/course/240x135/2462140_b27f_2.jpg,Deep Dive in Core Java programming -Standard Edition. A Practical approach to learn Java. Become a Java Expert,61.5 total hours,Abdul Bari,Learn JAVA Programming - Beginner to Master,c00124
https://www.udemy.com/course/python-for-finance-and-trading-algorithms/,https://img-b.udemycdn.com/course/240x135/1212032_b7e8.jpg,"Learn numpy , pandas , matplotlib , quantopian , finance , and more for algorithmic trading with Python!",16.5 total hours,Jose Portilla,Python for Financial Analysis and Algorithmic Trading,c00125
https://www.udemy.com/course/selenium-training/,https://img-b.udemycdn.com/course/240x135/53670_9ee2_8.jpg,"#1 2022 TOP RATED, BEST SELLER Course on SELENIUM 4.0, Trusted by 500,000+ students with Many Live Projects & Frameworks",143.5 total hours,Rahul Arora,Selenium 4 WebDriver with Java(Basics + Advance + Architect),c00126
https://www.udemy.com/course/bash-scripting/,https://img-b.udemycdn.com/course/240x135/958532_478a_4.jpg,"Learn bash programming for Linux, Unix, & Mac. Learn how to write bash scripts like a pro & solve real-world problems!",2.5 total hours,Jason Cannon,Bash Scripting and Shell Programming (Linux Command Line),c00127
https://www.udemy.com/course/microservices-with-node-js-and-react/,https://img-b.udemycdn.com/course/240x135/2887266_c696_5.jpg,"Build, deploy, and scale an E-Commerce app using Microservices built with Node, React, Docker and Kubernetes",54.5 total hours,Stephen Grider,Microservices with Node JS and React,c00128
https://www.udemy.com/course/javascript-for-beginners-introduction-learn-fast-easy/,https://img-b.udemycdn.com/course/240x135/405818_aa3f_3.jpg,JavaScript for Beginners : Work closely with me doing exercises & learn more. I make Javascript easy for you guaranteed.,4 total hours,"Edwin Diaz, Coding Faculty Solutions",Javascript for Beginners Learn by Doing Practical Exercises,c00129
https://www.udemy.com/course/learn-selenium-automation-in-easy-python-language/,https://img-b.udemycdn.com/course/240x135/397068_f67e_5.jpg,Version 4 LATEST - Learn Python Programming & Selenium Python Automation from Basics to Advanced level + 5 LIVE Project,17 total hours,Rahul Shetty,Selenium Webdriver with PYTHON from Scratch + Frameworks,c00130
https://www.udemy.com/course/complete-guide-to-tensorflow-for-deep-learning-with-python/,https://img-b.udemycdn.com/course/240x135/1326292_4dcf.jpg,Learn how to use Google's Deep Learning Framework - TensorFlow with Python! Solve problems with cutting edge techniques!,14 total hours,Jose Portilla,Complete Guide to TensorFlow for Deep Learning with Python,c00131
https://www.udemy.com/course/ultimate-excel-programmer/,https://img-b.udemycdn.com/course/240x135/164058_e914_2.jpg,"Learn Excel VBA from Scratch with Dan Strong, Bestselling Excel Expert with Over 180K Students Worldwide!",30.5 total hours,Daniel Strong,The Ultimate Excel Programmer Course,c00132
https://www.udemy.com/course/bootstrap-4-from-scratch-with-5-projects/,https://img-b.udemycdn.com/course/240x135/1313502_b57f_2.jpg,Master Bootstrap 4 and build 5 real world themes while learning HTML5 semantics & CSS3,11.5 total hours,Brad Traversy,Bootstrap 4 From Scratch With 5 Projects,c00133
